trips,mmsi,time,lat,lon,sog,cog,vessel_type,flag
27.0,367345160.0,2020-04-20 15:13:28,37.7806,-122.5296,6.6,179.6,30.0,United States of America
27.0,367345160.0,2020-04-20 15:14:29,37.7787,-122.5297,6.6,179.2,30.0,United States of America
27.0,367345160.0,2020-04-20 15:16:01,37.7761,-122.5298,5.6,180.7,30.0,United States of America
27.0,367345160.0,2020-04-20 15:17:29,37.7738,-122.5299,6.0,184.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:18:59,37.7713,-122.5301,5.6,183.4,30.0,United States of America
27.0,367345160.0,2020-04-20 15:20:28,37.7688,-122.5302,5.9,187.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:22:01,37.7664,-122.5303,5.7,190.2,30.0,United States of America
27.0,367345160.0,2020-04-20 15:23:28,37.7641,-122.5306,5.9,181.0,30.0,United States of America
27.0,367345160.0,2020-04-20 15:24:29,37.7624,-122.5307,5.5,181.9,30.0,United States of America
27.0,367345160.0,2020-04-20 15:25:30,37.7608,-122.5308,6.3,187.4,30.0,United States of America
27.0,367345160.0,2020-04-20 15:26:59,37.7584,-122.531,6.4,182.3,30.0,United States of America
27.0,367345160.0,2020-04-20 15:28:01,37.7567,-122.5312,6.0,185.5,30.0,United States of America
27.0,367345160.0,2020-04-20 15:29:31,37.7542,-122.5314,5.6,184.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:31:01,37.7518,-122.5322,6.0,198.4,30.0,United States of America
27.0,367345160.0,2020-04-20 15:32:29,37.7495,-122.533,5.9,196.3,30.0,United States of America
27.0,367345160.0,2020-04-20 15:33:32,37.7479,-122.5336,5.6,182.8,30.0,United States of America
27.0,367345160.0,2020-04-20 15:34:58,37.7455,-122.5342,6.1,190.6,30.0,United States of America
27.0,367345160.0,2020-04-20 15:36:30,37.743,-122.5348,6.0,184.2,30.0,United States of America
27.0,367345160.0,2020-04-20 15:37:58,37.7406,-122.5354,6.1,194.2,30.0,United States of America
27.0,367345160.0,2020-04-20 15:40:03,37.7371,-122.5362,6.1,190.5,30.0,United States of America
27.0,367345160.0,2020-04-20 15:41:29,37.7346,-122.5368,6.2,189.6,30.0,United States of America
27.0,367345160.0,2020-04-20 15:42:58,37.7321,-122.5375,6.2,193.5,30.0,United States of America
27.0,367345160.0,2020-04-20 15:44:28,37.7295,-122.5381,6.1,188.7,30.0,United States of America
27.0,367345160.0,2020-04-20 15:46:28,37.7261,-122.539,6.4,190.4,30.0,United States of America
27.0,367345160.0,2020-04-20 15:48:31,37.7226,-122.5399,6.5,190.4,30.0,United States of America
27.0,367345160.0,2020-04-20 15:49:59,37.72,-122.5405,6.4,194.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:51:59,37.7165,-122.5409,6.5,189.0,30.0,United States of America
27.0,367345160.0,2020-04-20 15:55:00,37.7111,-122.5417,6.7,187.7,30.0,United States of America
27.0,367345160.0,2020-04-20 15:57:30,37.7066,-122.5423,6.4,178.1,30.0,United States of America
27.0,367345160.0,2020-04-20 15:58:58,37.7039,-122.5427,6.5,188.8,30.0,United States of America
27.0,367345160.0,2020-04-20 16:00:30,37.7011,-122.5431,6.7,188.7,30.0,United States of America
27.0,367345160.0,2020-04-20 16:01:58,37.6984,-122.5435,6.6,182.1,30.0,United States of America
27.0,367345160.0,2020-04-20 16:03:28,37.6956,-122.5439,6.8,187.0,30.0,United States of America
27.0,367345160.0,2020-04-20 16:04:59,37.6928,-122.5442,6.9,182.2,30.0,United States of America
27.0,367345160.0,2020-04-20 16:06:29,37.6899,-122.5445,7.0,184.1,30.0,United States of America
27.0,367345160.0,2020-04-20 16:07:58,37.687,-122.5447,7.0,180.7,30.0,United States of America
27.0,367345160.0,2020-04-20 16:08:59,37.6851,-122.5449,7.0,183.3,30.0,United States of America
27.0,367345160.0,2020-04-20 16:10:00,37.6831,-122.545,6.9,181.9,30.0,United States of America
27.0,367345160.0,2020-04-20 16:11:29,37.6802,-122.5453,7.1,184.3,30.0,United States of America
27.0,367345160.0,2020-04-20 16:12:59,37.6773,-122.5456,6.9,182.2,30.0,United States of America
27.0,367345160.0,2020-04-20 16:14:28,37.6744,-122.5458,7.2,186.7,30.0,United States of America
27.0,367345160.0,2020-04-20 16:16:29,37.6705,-122.5462,6.9,194.1,30.0,United States of America
27.0,367345160.0,2020-04-20 16:17:30,37.6685,-122.5466,7.1,182.0,30.0,United States of America
27.0,367345160.0,2020-04-20 16:18:59,37.6656,-122.5469,7.2,183.4,30.0,United States of America
27.0,367345160.0,2020-04-20 16:20:30,37.6626,-122.5471,7.0,181.9,30.0,United States of America
27.0,367345160.0,2020-04-20 16:22:29,37.6587,-122.5472,7.4,188.5,30.0,United States of America
27.0,367345160.0,2020-04-20 16:23:59,37.6557,-122.5473,7.2,182.0,30.0,United States of America
27.0,367345160.0,2020-04-20 16:25:00,37.6537,-122.5474,7.0,178.6,30.0,United States of America
27.0,367345160.0,2020-04-20 16:27:00,37.6499,-122.5473,6.8,176.8,30.0,United States of America
27.0,367345160.0,2020-04-20 16:28:32,37.647,-122.5472,7.0,182.5,30.0,United States of America
27.0,367345160.0,2020-04-20 16:30:28,37.6433,-122.5472,6.8,179.3,30.0,United States of America
27.0,367345160.0,2020-04-20 16:31:58,37.6405,-122.5472,6.9,176.3,30.0,United States of America
27.0,367345160.0,2020-04-20 16:33:30,37.6376,-122.5474,6.6,185.9,30.0,United States of America
27.0,367345160.0,2020-04-20 16:35:30,37.6338,-122.5477,6.8,187.5,30.0,United States of America
27.0,367345160.0,2020-04-20 16:36:31,37.6318,-122.548,6.8,190.1,30.0,United States of America
27.0,367345160.0,2020-04-20 16:37:59,37.629,-122.5483,7.0,185.1,30.0,United States of America
27.0,367345160.0,2020-04-20 16:39:21,37.6264,-122.5486,6.8,187.8,30.0,United States of America
27.0,367345160.0,2020-04-20 16:41:24,37.6225,-122.5484,6.9,175.8,30.0,United States of America
27.0,367345160.0,2020-04-20 16:43:21,37.6187,-122.5484,6.7,179.6,30.0,United States of America
27.0,367345160.0,2020-04-20 16:45:23,37.6147,-122.5483,7.1,184.1,30.0,United States of America
27.0,367345160.0,2020-04-20 16:47:23,37.6108,-122.5481,6.8,173.5,30.0,United States of America
27.0,367345160.0,2020-04-20 16:50:53,37.6039,-122.548,7.4,185.5,30.0,United States of America
27.0,367345160.0,2020-06-13 19:28:01,37.8131,-122.4619,6.5,278.6,30.0,United States of America
27.0,367345160.0,2020-06-13 19:29:02,37.8135,-122.4641,6.2,285.4,30.0,United States of America
27.0,367345160.0,2020-06-13 19:30:32,37.8141,-122.4672,6.2,287.6,30.0,United States of America
27.0,367345160.0,2020-06-13 19:32:02,37.8152,-122.47,5.5,295.4,30.0,United States of America
27.0,367345160.0,2020-06-13 19:33:34,37.8161,-122.4726,4.7,298.6,30.0,United States of America
27.0,367345160.0,2020-06-13 19:35:01,37.8164,-122.475,5.7,238.9,30.0,United States of America
27.0,367345160.0,2020-06-13 19:36:02,37.8157,-122.4768,4.7,286.2,30.0,United States of America
27.0,367345160.0,2020-06-13 19:37:33,37.8158,-122.4794,4.7,249.5,30.0,United States of America
27.0,367345160.0,2020-06-13 19:39:01,37.8166,-122.4815,5.4,297.7,30.0,United States of America
27.0,367345160.0,2020-06-13 19:40:32,37.8178,-122.4836,5.3,295.7,30.0,United States of America
27.0,367345160.0,2020-06-13 19:42:01,37.8187,-122.4864,6.1,278.2,30.0,United States of America
27.0,367345160.0,2020-06-13 19:43:04,37.8187,-122.4885,6.4,270.0,30.0,United States of America
27.0,367345160.0,2020-06-13 19:44:31,37.8186,-122.4914,5.4,267.5,30.0,United States of America
27.0,367345160.0,2020-06-13 19:45:34,37.8186,-122.4934,5.5,267.2,30.0,United States of America
27.0,367345160.0,2020-06-13 19:47:05,37.8184,-122.4964,6.3,265.9,30.0,United States of America
27.0,367345160.0,2020-06-13 19:48:31,37.8181,-122.4991,5.5,263.7,30.0,United States of America
27.0,367345160.0,2020-06-13 19:49:33,37.818,-122.501,5.4,264.2,30.0,United States of America
27.0,367345160.0,2020-06-13 19:51:03,37.8178,-122.504,5.7,262.1,30.0,United States of America
27.0,367345160.0,2020-06-13 19:52:34,37.8175,-122.5069,5.4,259.2,30.0,United States of America
27.0,367345160.0,2020-06-13 19:54:02,37.8171,-122.5096,5.6,256.2,30.0,United States of America
27.0,367345160.0,2020-06-13 19:55:32,37.8167,-122.5123,5.7,253.8,30.0,United States of America
27.0,367345160.0,2020-06-13 19:57:01,37.8162,-122.515,5.5,259.7,30.0,United States of America
27.0,367345160.0,2020-06-13 19:58:02,37.8156,-122.5168,5.5,249.4,30.0,United States of America
27.0,367345160.0,2020-06-13 19:59:32,37.8148,-122.5194,5.8,247.9,30.0,United States of America
27.0,367345160.0,2020-06-13 20:00:02,37.8145,-122.5203,4.9,242.9,30.0,United States of America
27.0,367345160.0,2020-06-13 20:01:32,37.8137,-122.5227,4.9,244.4,30.0,United States of America
27.0,367345160.0,2020-06-13 20:02:33,37.813,-122.5243,4.3,248.0,30.0,United States of America
27.0,367345160.0,2020-06-13 20:04:05,37.8121,-122.5267,4.8,238.6,30.0,United States of America
27.0,367345160.0,2020-06-13 20:05:32,37.8113,-122.5288,5.0,242.3,30.0,United States of America
27.0,367345160.0,2020-06-13 20:07:03,37.8114,-122.5311,4.5,299.5,30.0,United States of America
27.0,367345160.0,2020-06-13 20:08:31,37.8123,-122.5331,4.5,291.0,30.0,United States of America
27.0,367345160.0,2020-06-13 20:09:32,37.8127,-122.5342,3.9,293.7,30.0,United States of America
27.0,367345160.0,2020-06-13 20:11:02,37.8132,-122.5358,3.6,287.6,30.0,United States of America
27.0,367345160.0,2020-06-13 20:12:31,37.814,-122.5376,3.8,297.0,30.0,United States of America
27.0,367345160.0,2020-06-13 20:14:01,37.8148,-122.5394,3.6,299.6,30.0,United States of America
27.0,367345160.0,2020-06-18 13:38:51,37.8015,-122.8994,7.1,145.6,30.0,United States of America
27.0,367345160.0,2020-06-18 13:40:21,37.7992,-122.8975,6.5,149.5,30.0,United States of America
27.0,367345160.0,2020-06-18 13:41:22,37.7976,-122.8963,7.0,148.8,30.0,United States of America
27.0,367345160.0,2020-06-18 13:42:50,37.7953,-122.8946,5.9,152.4,30.0,United States of America
27.0,367345160.0,2020-06-18 13:44:21,37.7929,-122.8927,5.5,148.4,30.0,United States of America
27.0,367345160.0,2020-06-18 13:45:53,37.7906,-122.8909,5.3,153.8,30.0,United States of America
27.0,367345160.0,2020-06-18 13:47:21,37.7882,-122.8892,5.7,152.5,30.0,United States of America
27.0,367345160.0,2020-06-18 13:48:23,37.7866,-122.8879,6.9,149.2,30.0,United States of America
27.0,367345160.0,2020-06-18 13:49:50,37.7843,-122.8862,6.2,153.8,30.0,United States of America
27.0,367345160.0,2020-06-18 13:50:51,37.7827,-122.8851,5.3,149.2,30.0,United States of America
27.0,367345160.0,2020-06-18 13:52:21,37.7804,-122.8833,6.9,147.2,30.0,United States of America
27.0,367345160.0,2020-06-18 13:53:52,37.778,-122.8815,6.4,152.1,30.0,United States of America
27.0,367345160.0,2020-06-18 13:55:21,37.7757,-122.8798,6.5,151.2,30.0,United States of America
27.0,367345160.0,2020-06-18 13:56:52,37.7734,-122.8781,5.9,152.8,30.0,United States of America
27.0,367345160.0,2020-06-18 13:58:21,37.771,-122.8764,4.9,156.7,30.0,United States of America
27.0,367345160.0,2020-06-18 13:59:53,37.7687,-122.8746,6.9,145.2,30.0,United States of America
27.0,367345160.0,2020-06-18 14:00:52,37.7672,-122.8734,7.0,147.6,30.0,United States of America
27.0,367345160.0,2020-06-18 14:02:21,37.7649,-122.8717,6.0,145.0,30.0,United States of America
27.0,367345160.0,2020-06-18 14:03:51,37.7626,-122.8699,5.4,148.8,30.0,United States of America
27.0,367345160.0,2020-06-18 14:04:52,37.761,-122.8687,6.6,142.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:06:21,37.7587,-122.8669,6.3,147.3,30.0,United States of America
27.0,367345160.0,2020-06-18 14:07:53,37.7563,-122.8651,6.9,144.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:09:21,37.754,-122.8634,7.0,152.2,30.0,United States of America
27.0,367345160.0,2020-06-18 14:10:51,37.7517,-122.8617,7.1,150.8,30.0,United States of America
27.0,367345160.0,2020-06-18 14:12:20,37.7494,-122.8599,7.6,149.2,30.0,United States of America
27.0,367345160.0,2020-06-18 14:13:21,37.7478,-122.8588,7.5,147.6,30.0,United States of America
27.0,367345160.0,2020-06-18 14:14:51,37.7454,-122.857,6.4,148.5,30.0,United States of America
27.0,367345160.0,2020-06-18 14:16:22,37.743,-122.8553,5.7,152.8,30.0,United States of America
27.0,367345160.0,2020-06-18 14:17:52,37.7407,-122.8535,6.5,152.4,30.0,United States of America
27.0,367345160.0,2020-06-18 14:19:20,37.7383,-122.8518,6.6,152.2,30.0,United States of America
27.0,367345160.0,2020-06-18 14:20:51,37.736,-122.8501,5.7,156.0,30.0,United States of America
27.0,367345160.0,2020-06-18 14:22:22,37.7336,-122.8484,6.4,146.7,30.0,United States of America
27.0,367345160.0,2020-06-18 14:23:51,37.7313,-122.8466,5.3,149.6,30.0,United States of America
27.0,367345160.0,2020-06-18 14:25:22,37.7289,-122.8449,8.5,149.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:26:51,37.7266,-122.8432,5.8,152.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:28:21,37.7243,-122.8415,5.7,149.0,30.0,United States of America
27.0,367345160.0,2020-06-18 14:29:51,37.7219,-122.8398,7.1,150.0,30.0,United States of America
27.0,367345160.0,2020-06-18 14:30:54,37.7203,-122.8386,7.5,150.8,30.0,United States of America
27.0,367345160.0,2020-06-18 14:32:24,37.7179,-122.8369,5.2,152.7,30.0,United States of America
27.0,367345160.0,2020-06-18 14:33:50,37.7157,-122.8354,5.9,148.1,30.0,United States of America
27.0,367345160.0,2020-06-18 14:35:20,37.7133,-122.8337,6.2,147.5,30.0,United States of America
27.0,367345160.0,2020-06-18 14:36:27,37.7116,-122.8324,4.3,157.1,30.0,United States of America
27.0,367345160.0,2020-06-18 14:37:50,37.7095,-122.8309,8.3,147.3,30.0,United States of America
27.0,367345160.0,2020-06-18 14:39:21,37.7072,-122.8292,6.2,147.4,30.0,United States of America
27.0,367345160.0,2020-06-18 14:40:51,37.7049,-122.8276,6.5,151.3,30.0,United States of America
27.0,367345160.0,2020-06-18 14:42:21,37.7025,-122.8259,5.7,154.8,30.0,United States of America
27.0,367345160.0,2020-06-18 14:43:52,37.7002,-122.8242,7.3,150.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:45:21,37.6979,-122.8225,6.3,145.8,30.0,United States of America
27.0,367345160.0,2020-06-18 14:46:24,37.6962,-122.8213,6.3,154.6,30.0,United States of America
27.0,367345160.0,2020-06-18 14:47:51,37.694,-122.8197,5.5,151.7,30.0,United States of America
27.0,367345160.0,2020-06-18 14:49:21,37.6917,-122.818,6.6,145.2,30.0,United States of America
27.0,367345160.0,2020-06-18 14:50:51,37.6894,-122.8161,8.0,143.4,30.0,United States of America
27.0,367345160.0,2020-06-18 14:52:51,37.6865,-122.8136,7.5,149.0,30.0,United States of America
27.0,367345160.0,2020-06-18 14:54:21,37.6842,-122.8116,6.7,144.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:55:22,37.6827,-122.8104,6.8,144.9,30.0,United States of America
27.0,367345160.0,2020-06-18 14:56:52,37.6805,-122.8085,6.8,143.1,30.0,United States of America
27.0,367345160.0,2020-06-18 14:58:21,37.6784,-122.8066,7.4,146.0,30.0,United States of America
27.0,367345160.0,2020-06-18 14:59:22,37.6769,-122.8053,8.0,141.7,30.0,United States of America
27.0,367345160.0,2020-06-18 15:00:21,37.6756,-122.8042,4.8,151.1,30.0,United States of America
27.0,367345160.0,2020-06-18 15:01:22,37.6741,-122.8028,6.1,149.4,30.0,United States of America
27.0,367345160.0,2020-06-18 15:02:50,37.672,-122.801,6.8,142.9,30.0,United States of America
27.0,367345160.0,2020-06-18 15:03:52,37.6706,-122.7997,7.9,144.5,30.0,United States of America
27.0,367345160.0,2020-06-18 15:05:22,37.6684,-122.7977,6.5,142.7,30.0,United States of America
27.0,367345160.0,2020-06-18 15:06:51,37.6663,-122.7959,6.0,148.4,30.0,United States of America
27.0,367345160.0,2020-06-18 15:08:23,37.6642,-122.794,5.2,151.3,30.0,United States of America
27.0,367345160.0,2020-06-18 15:09:57,37.6619,-122.792,6.9,138.1,30.0,United States of America
27.0,367345160.0,2020-06-18 15:11:21,37.6601,-122.79,7.5,135.7,30.0,United States of America
27.0,367345160.0,2020-06-18 15:12:23,37.6587,-122.7885,5.4,144.8,30.0,United States of America
27.0,367345160.0,2020-06-18 15:13:51,37.6567,-122.7866,5.2,139.8,30.0,United States of America
27.0,367345160.0,2020-06-18 15:15:21,37.6547,-122.7847,5.3,145.0,30.0,United States of America
27.0,367345160.0,2020-06-18 15:16:51,37.6528,-122.7828,6.0,139.1,30.0,United States of America
27.0,367345160.0,2020-06-18 15:17:54,37.6513,-122.7813,6.1,140.8,30.0,United States of America
27.0,367345160.0,2020-06-18 15:19:21,37.6494,-122.7795,6.5,136.9,30.0,United States of America
27.0,367345160.0,2020-06-18 15:20:52,37.6473,-122.7776,6.3,141.3,30.0,United States of America
27.0,367345160.0,2020-06-18 15:22:24,37.6453,-122.7756,4.6,142.8,30.0,United States of America
27.0,367345160.0,2020-06-18 15:23:50,37.6433,-122.7737,6.2,139.9,30.0,United States of America
27.0,367345160.0,2020-06-18 15:24:57,37.6418,-122.7722,7.0,143.9,30.0,United States of America
27.0,367345160.0,2020-06-18 15:26:20,37.6399,-122.7704,6.5,146.0,30.0,United States of America
27.0,367345160.0,2020-06-18 15:27:22,37.6385,-122.7691,6.0,137.7,30.0,United States of America
27.0,367345160.0,2020-06-18 15:28:52,37.6363,-122.7677,5.3,175.7,30.0,United States of America
27.0,367345160.0,2020-06-18 15:29:53,37.6347,-122.7675,6.7,170.3,30.0,United States of America
27.0,367345160.0,2020-06-18 15:31:20,37.6322,-122.7672,6.0,172.8,30.0,United States of America
27.0,367345160.0,2020-06-18 15:32:22,37.6305,-122.767,6.1,176.4,30.0,United States of America
27.0,367345160.0,2020-06-18 15:33:50,37.6287,-122.767,2.5,189.2,30.0,United States of America
27.0,367345160.0,2020-06-18 15:35:21,37.6273,-122.7669,3.1,181.6,30.0,United States of America
27.0,367345160.0,2020-06-18 15:36:51,37.6259,-122.7668,2.9,190.2,30.0,United States of America
27.0,367345160.0,2020-06-18 15:37:52,37.625,-122.7668,3.4,188.4,30.0,United States of America
27.0,367345160.0,2020-06-18 15:39:21,37.6238,-122.7668,3.3,177.3,30.0,United States of America
27.0,367345160.0,2020-06-18 15:40:50,37.6225,-122.7667,3.1,189.7,30.0,United States of America
27.0,367345160.0,2020-06-18 15:41:51,37.6217,-122.7667,2.9,173.6,30.0,United States of America
27.0,367345160.0,2020-06-18 15:43:20,37.6204,-122.7667,2.9,182.3,30.0,United States of America
27.0,367345160.0,2020-06-18 15:44:21,37.6196,-122.7668,3.3,178.5,30.0,United States of America
27.0,367345160.0,2020-06-19 13:37:08,37.6225,-122.8986,3.1,107.4,30.0,United States of America
27.0,367345160.0,2020-06-19 13:40:37,37.6213,-122.895,2.9,113.0,30.0,United States of America
27.0,367345160.0,2020-06-19 13:42:36,37.6206,-122.893,2.1,112.6,30.0,United States of America
27.0,367345160.0,2020-06-19 13:43:37,37.6203,-122.8919,2.6,108.6,30.0,United States of America
27.0,367345160.0,2020-06-19 13:45:09,37.6198,-122.8903,4.1,107.2,30.0,United States of America
27.0,367345160.0,2020-06-19 13:46:10,37.6195,-122.8892,3.9,109.1,30.0,United States of America
27.0,367345160.0,2020-06-19 13:47:36,37.6192,-122.8876,2.9,102.7,30.0,United States of America
27.0,367345160.0,2020-06-19 13:48:37,37.6189,-122.8865,3.8,106.5,30.0,United States of America
27.0,367345160.0,2020-06-19 13:49:39,37.6186,-122.8854,3.3,111.1,30.0,United States of America
27.0,367345160.0,2020-06-19 13:51:07,37.6181,-122.8839,3.1,112.1,30.0,United States of America
27.0,367345160.0,2020-06-19 13:52:37,37.6177,-122.8824,3.9,103.0,30.0,United States of America
27.0,367345160.0,2020-06-19 13:54:08,37.6172,-122.8808,4.1,115.5,30.0,United States of America
27.0,367345160.0,2020-06-19 13:55:37,37.6168,-122.8793,3.3,111.4,30.0,United States of America
27.0,367345160.0,2020-06-19 13:57:07,37.6164,-122.8777,3.7,111.4,30.0,United States of America
27.0,367345160.0,2020-06-19 13:58:37,37.6158,-122.8762,3.4,118.2,30.0,United States of America
27.0,367345160.0,2020-06-19 14:00:37,37.6152,-122.8739,4.1,105.9,30.0,United States of America
27.0,367345160.0,2020-06-19 14:01:38,37.6149,-122.8728,3.7,111.0,30.0,United States of America
27.0,367345160.0,2020-06-19 14:03:37,37.6143,-122.8707,4.2,114.0,30.0,United States of America
27.0,367345160.0,2020-06-19 14:05:38,37.6137,-122.8685,3.2,103.4,30.0,United States of America
27.0,367345160.0,2020-06-19 14:07:07,37.6132,-122.867,2.3,146.7,30.0,United States of America
27.0,367345160.0,2020-06-19 14:08:37,37.6123,-122.866,2.8,115.7,30.0,United States of America
27.0,367345160.0,2020-06-19 14:10:06,37.6118,-122.8644,2.6,102.1,30.0,United States of America
27.0,367345160.0,2020-06-19 14:11:35,37.6118,-122.8628,3.0,123.3,30.0,United States of America
27.0,367345160.0,2020-06-19 14:13:05,37.611,-122.8614,2.8,109.1,30.0,United States of America
27.0,367345160.0,2020-06-19 14:14:06,37.6109,-122.8604,4.3,101.9,30.0,United States of America
27.0,367345160.0,2020-06-19 14:15:37,37.6108,-122.8587,4.0,94.2,30.0,United States of America
27.0,367345160.0,2020-06-19 14:17:06,37.6104,-122.8573,2.8,133.9,30.0,United States of America
27.0,367345160.0,2020-06-19 14:19:08,37.61,-122.8554,3.3,101.0,30.0,United States of America
27.0,367345160.0,2020-06-19 14:20:37,37.6102,-122.8537,3.0,64.1,30.0,United States of America
27.0,367345160.0,2020-06-19 14:22:06,37.6113,-122.8525,3.8,10.6,30.0,United States of America
27.0,367345160.0,2020-06-19 14:23:36,37.6127,-122.8529,3.4,324.1,30.0,United States of America
27.0,367345160.0,2020-06-19 14:25:06,37.6138,-122.8542,3.0,321.4,30.0,United States of America
27.0,367345160.0,2020-06-19 14:27:07,37.6155,-122.8556,4.1,325.4,30.0,United States of America
27.0,367345160.0,2020-06-19 14:28:36,37.6168,-122.8567,3.8,326.4,30.0,United States of America
27.0,367345160.0,2020-06-19 14:30:07,37.618,-122.8578,4.4,327.6,30.0,United States of America
27.0,367345160.0,2020-06-19 14:32:08,37.6199,-122.8589,3.5,343.1,30.0,United States of America
27.0,367345160.0,2020-06-19 14:33:37,37.6213,-122.8596,4.0,334.2,30.0,United States of America
27.0,367345160.0,2020-06-19 14:35:07,37.6227,-122.8604,3.8,336.5,30.0,United States of America
27.0,367345160.0,2020-06-19 14:36:35,37.624,-122.8612,3.4,335.8,30.0,United States of America
27.0,367345160.0,2020-06-19 14:38:07,37.6254,-122.8619,4.2,338.4,30.0,United States of America
27.0,367345160.0,2020-06-19 14:39:09,37.6264,-122.8625,3.4,329.3,30.0,United States of America
27.0,367345160.0,2020-06-28 00:11:21,37.936,-122.8982,7.5,110.2,30.0,United States of America
27.0,367345160.0,2020-06-28 00:12:52,37.9353,-122.8949,6.6,101.2,30.0,United States of America
27.0,367345160.0,2020-06-28 00:14:21,37.9346,-122.8916,7.5,98.7,30.0,United States of America
27.0,367345160.0,2020-06-28 00:16:21,37.9336,-122.8872,6.7,96.5,30.0,United States of America
27.0,367345160.0,2020-06-28 00:18:22,37.9327,-122.8827,7.4,103.1,30.0,United States of America
27.0,367345160.0,2020-06-28 00:19:53,37.932,-122.8794,6.6,111.6,30.0,United States of America
27.0,367345160.0,2020-06-28 00:21:21,37.9314,-122.8761,7.0,105.4,30.0,United States of America
27.0,367345160.0,2020-06-28 00:22:22,37.931,-122.8739,5.9,91.7,30.0,United States of America
27.0,367345160.0,2020-06-28 00:24:21,37.93,-122.8695,7.0,100.7,30.0,United States of America
27.0,367345160.0,2020-06-28 00:25:54,37.9294,-122.866,6.8,100.1,30.0,United States of America
27.0,367345160.0,2020-06-28 00:27:23,37.9288,-122.8627,6.9,95.6,30.0,United States of America
27.0,367345160.0,2020-06-28 00:28:52,37.9282,-122.8593,6.5,103.6,30.0,United States of America
27.0,367345160.0,2020-06-28 00:30:23,37.9276,-122.8558,6.1,102.8,30.0,United States of America
27.0,367345160.0,2020-06-28 00:31:52,37.927,-122.8524,6.5,103.6,30.0,United States of America
27.0,367345160.0,2020-06-28 00:33:52,37.9262,-122.8478,7.1,92.5,30.0,United States of America
27.0,367345160.0,2020-06-28 00:35:51,37.9251,-122.8433,7.7,101.6,30.0,United States of America
27.0,367345160.0,2020-06-28 00:36:52,37.9245,-122.8411,6.9,103.5,30.0,United States of America
27.0,367345160.0,2020-06-28 00:38:51,37.9234,-122.8366,7.3,110.3,30.0,United States of America
27.0,367345160.0,2020-06-28 00:39:52,37.9229,-122.8344,7.5,105.4,30.0,United States of America
27.0,367345160.0,2020-06-28 00:40:53,37.9223,-122.8322,6.0,97.8,30.0,United States of America
27.0,367345160.0,2020-06-28 00:44:21,37.9205,-122.8249,5.7,108.9,30.0,United States of America
27.0,367345160.0,2020-06-28 00:45:52,37.9196,-122.8218,6.1,109.7,30.0,United States of America
27.0,367345160.0,2020-06-28 00:48:22,37.9181,-122.8166,6.9,107.4,30.0,United States of America
27.0,367345160.0,2020-06-28 00:49:51,37.9171,-122.8136,6.4,114.1,30.0,United States of America
27.0,367345160.0,2020-06-28 00:52:51,37.915,-122.8076,6.3,111.3,30.0,United States of America
27.0,367345160.0,2020-06-28 00:54:21,37.914,-122.8047,6.4,115.5,30.0,United States of America
27.0,367345160.0,2020-06-28 00:57:21,37.9117,-122.799,6.1,118.5,30.0,United States of America
27.0,367345160.0,2020-06-28 00:58:22,37.911,-122.797,6.4,120.6,30.0,United States of America
27.0,367345160.0,2020-06-28 00:59:53,37.9098,-122.794,5.5,116.5,30.0,United States of America
27.0,367345160.0,2020-06-28 01:00:21,37.9094,-122.7931,6.1,116.1,30.0,United States of America
27.0,367345160.0,2020-06-28 01:01:22,37.9087,-122.7911,6.5,119.2,30.0,United States of America
27.0,367345160.0,2020-06-28 01:02:24,37.9078,-122.7893,6.3,122.6,30.0,United States of America
27.0,367345160.0,2020-06-28 01:03:51,37.9065,-122.7866,5.2,130.2,30.0,United States of America
27.0,367345160.0,2020-06-28 01:05:22,37.9052,-122.7838,5.9,126.7,30.0,United States of America
27.0,367345160.0,2020-06-28 01:06:54,37.9038,-122.781,6.5,123.7,30.0,United States of America
27.0,367345160.0,2020-06-28 01:08:24,37.9025,-122.7782,5.9,119.9,30.0,United States of America
27.0,367345160.0,2020-06-28 01:10:21,37.9008,-122.7746,6.0,111.0,30.0,United States of America
27.0,367345160.0,2020-06-28 01:11:53,37.8993,-122.7718,6.4,116.9,30.0,United States of America
27.0,367345160.0,2020-06-28 01:13:21,37.8979,-122.7691,6.5,115.5,30.0,United States of America
27.0,367345160.0,2020-06-28 01:14:22,37.8968,-122.7674,6.9,127.6,30.0,United States of America
27.0,367345160.0,2020-06-28 01:15:51,37.8953,-122.7647,6.9,121.5,30.0,United States of America
27.0,367345160.0,2020-06-28 01:16:52,37.8943,-122.7629,6.5,125.9,30.0,United States of America
27.0,367345160.0,2020-06-28 01:17:53,37.8932,-122.7611,6.7,130.8,30.0,United States of America
27.0,367345160.0,2020-06-28 01:19:52,37.8912,-122.7574,6.2,135.5,30.0,United States of America
27.0,367345160.0,2020-06-28 01:21:21,37.8896,-122.7548,6.4,125.9,30.0,United States of America
